,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
27,1108.5829589062726,43.99125205698379,560.33535373742,23.584825779896967,1158.4731365807934,550.1433839901854,1115.9981564881639,44.59416682301396,547.7953959468864,21.788990481601942,215.82422720054976
28,1153.5455995922632,44.98207961137327,584.7632767858689,22.929568623795312,1113.8941325993305,545.136163662768,1149.3610061754225,43.049580020570495,563.714156766539,20.951316458264014,468.22431195130605
29,1199.3888631722098,46.28064575756013,609.0266314234494,24.015606711855582,1216.7030589432152,615.8477222615232,1198.2567125406943,43.853511596324324,592.1569910306761,22.02014756429165,295.739369480166
30,1245.4348359400144,44.665806367743784,632.2544987007076,23.099258051709093,1262.7800715379276,646.1429038116069,1247.0867516680246,44.53777502968347,621.8601175502363,23.11606471583353,110.78865956120507
31,1290.023293865766,44.4298689428603,656.3327800542646,24.579133328821065,1333.4679838290062,626.2166658764752,1301.7019788485259,45.923211198021306,640.4660321201079,22.47285763367916,394.8118413276033
32,1333.273197807511,42.73374789470146,680.123394598418,24.374973183424103,1281.273509115493,724.8009784674786,1331.6419691604522,43.7261516129704,677.8145221043775,24.593940559542315,9.024610944560497
33,1376.0224390733524,42.851013749609116,704.3216138936597,23.353609912350294,1378.6020399431548,701.0570878348924,1376.1472292205342,43.83323585863901,702.0834674783591,24.54760699863427,7.415261270678094
34,1418.3182168725932,43.037495673151874,726.1849276799971,23.203642659269363,1414.1471263812489,736.5859278500172,1418.575001974416,43.64008002826219,729.0252984647508,24.888905827995643,11.336864636289214
35,1462.4952442657923,45.086438848323965,749.6243674978193,23.57391703575053,1462.7101418208774,766.2000692150459,1462.3343649363321,43.656472256910114,756.869157265336,25.310102949248677,57.57200691295045
36,1508.47561624329,46.14259655141118,774.4670264906665,24.37801644801271,1551.0502157388912,814.1051857973068,1516.8479620271926,45.1484256673582,789.8580875713872,26.404578155134985,312.076263215178
37,1555.713283380459,48.58234211987627,798.0323830603357,24.280305886047177,1555.3601001600011,836.6767355222435,1560.3973507672056,44.928696703625334,821.1726831151241,27.104386664778534,578.7385309817113
38,1603.9154318755761,48.73807327748776,822.66961946533,24.99148845301723,1608.8840517932483,850.0791155549623,1606.183363172281,45.04650170219632,848.7105000271963,27.16616087004328,701.627873620832
39,1653.0775407663614,49.32287904096046,847.7645221930126,25.378955559123405,1625.5393173621983,870.5400616147817,1645.0396223486123,44.195895166769134,874.5930973898196,26.98322384653036,813.2402199653175
40,1701.1320863751519,47.210540474447,873.644030060184,26.19660528310907,1738.4184681497668,825.3750020253882,1701.08634796208,45.8243302753903,883.2483324015349,24.371073174669498,97.49886166142002
41,1749.1831083719217,49.079725093803575,899.8899141633117,26.546677700797076,1744.3792484758453,961.5350599836336,1746.3007197074573,45.74051484540282,920.5872339852973,26.219283737995838,447.94472411649434
42,1797.871983930597,48.400501429375424,926.9532502362259,26.65592790013926,1775.0915865660547,881.9486003626902,1787.957140152394,45.17930924513147,931.2068277679223,23.995965267603673,133.84852925864317
43,1846.6435562786053,47.54601076806359,954.0419506136774,26.686881228658876,1812.412938675941,979.6207667086153,1828.143013623878,44.49314469696298,961.0758420010177,24.833014522070364,404.5025195821578
44,1893.6052731292737,47.90772318262692,980.8578064087123,26.22240250974772,1899.8868771888262,978.2456914085083,1879.2023780847628,45.39543548103843,984.0656945611879,24.57031915594554,226.77490096545105
45,1941.2741078921945,47.12500064493587,1007.9004077398939,27.181252916969566,1971.9135458516332,1021.1111759916774,1935.9988530821238,46.96210512900655,1011.6365781588352,24.997973681916843,46.58052587786783
46,1987.498782843294,45.514033892336144,1034.716102210036,27.22971656881339,1994.202725186217,1057.9404333594691,1985.6697454549296,47.334333337468614,1041.7591249271084,25.72835329998108,58.51712849617978
47,2033.7204354201158,47.18278648890857,1062.659892995903,28.196670869065965,2094.702787557098,1032.43196741013,2047.87088660352,49.37726148271633,1059.0557654046022,24.52662230106556,231.50998137820818
48,2080.968739440735,47.017115445792896,1089.0585883819297,27.254724048905985,2091.7272419960373,1046.0268243130797,2095.917837060116,49.1944560186477,1074.5493266570088,23.239183388732904,454.859574199741
49,2128.25784362586,47.86294900368895,1116.906375416513,27.8448386027211,2064.8395440226386,1237.8435270291639,2125.769821822152,46.53649700064859,1131.475352051708,28.040407855936714,220.24305494175616
50,2174.6882268771715,46.52071408335239,1144.4908819196767,27.292623723364812,2194.8411162809252,1174.8187091931497,2177.736299512477,47.28266177693962,1163.1965202327988,28.565008887816195,361.39117978592026
51,2221.184043158223,46.60420375888481,1170.6822103257184,26.58632273607143,2312.2091669048655,1203.9157064047372,2246.0283274875937,50.16967927839143,1194.684931241532,28.981667126713464,1211.8193656310248
